epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,16015.4,1.23468,0.63557,0.87107,0.85168,0.55014,0.65228,0.40747,1.25386,0.65931,0.85345,0.0002179,0.0002179,0.0002179
81,16219.9,1.22702,0.63052,0.8654,0.84318,0.55536,0.65233,0.40793,1.25391,0.6595,0.85347,0.000208,0.000208,0.000208
82,16425.2,1.23527,0.63524,0.86889,0.84133,0.55556,0.65304,0.40801,1.25436,0.65913,0.85346,0.0001981,0.0001981,0.0001981
83,16629.9,1.22746,0.63111,0.86905,0.84208,0.55538,0.65305,0.40847,1.2541,0.65852,0.85319,0.0001882,0.0001882,0.0001882
84,16834,1.22163,0.6298,0.867,0.84132,0.55538,0.65339,0.4089,1.25345,0.65802,0.85309,0.0001783,0.0001783,0.0001783
85,17040,1.21563,0.62187,0.86447,0.84033,0.55443,0.6531,0.40921,1.25364,0.65858,0.85344,0.0001684,0.0001684,0.0001684
86,17245.4,1.20874,0.62093,0.86346,0.84882,0.55242,0.6528,0.40946,1.2536,0.65791,0.85374,0.0001585,0.0001585,0.0001585
87,17450.3,1.21232,0.6194,0.86469,0.84097,0.55536,0.65384,0.40996,1.25385,0.65726,0.85395,0.0001486,0.0001486,0.0001486
88,17654.4,1.20343,0.6147,0.86444,0.83871,0.55496,0.65357,0.40986,1.25441,0.65766,0.85397,0.0001387,0.0001387,0.0001387
89,17857.8,1.20987,0.61179,0.86343,0.8392,0.55498,0.65433,0.41024,1.25478,0.65726,0.85411,0.0001288,0.0001288,0.0001288
90,18062.9,1.19955,0.61139,0.86247,0.83848,0.55515,0.65399,0.41041,1.25547,0.6571,0.85434,0.0001189,0.0001189,0.0001189
